submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5.77E+15,2021/3/25,0,2,1,1,University or college degree completed,I am unemployed,2.61,0,1,1,0,0,1,5,There are not enough,1,0,1,1,1,1,0,0,0,0
6.38E+15,2021/3/14,1,1,0,1,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",1.96,0,0,0,0,0,0,5,There are not enough,1,0,0,0,0,0,0,0,0,0
4.89E+15,2021/3/16,1,0,0,1,Secondary school/ high school completed,I am a student and I work part-time,2.61,0,0,0,0,0,1,5,There are not enough,1,1,1,0,1,1,0,0,1,1
5.92E+15,2021/3/13,1,1,2,1,University or college degree completed,"I work full-time, either as an employee or self-employed",1.09,1,1,1,1,1,1,5,There are not enough,1,1,1,0,0,1,1,1,1,1
5.79E+15,2021/3/23,0,1,0,1,University or college degree completed,"I work part-time, either as an employee or self-employed",1.96,0,0,0,0,0,1,5,There are not enough,1,0,1,1,1,0,0,0,0,1
4.97E+15,2021/3/13,1,2,0,1,University or college degree completed,I am unemployed,2.61,0,0,0,0,0,1,5,There are not enough,1,0,1,0,1,0,0,0,0,0
4.85E+15,2021/3/13,0,2,0,4,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",2.61,1,1,0,0,0,1,1,There are not enough,1,1,1,0,0,1,0,1,0,1
6.54E+15,2021/3/14,1,0,0,5,Some university or college,I am unemployed,2.61,0,1,0,0,0,0,5,There are not enough,0,0,1,0,1,1,0,1,0,0
4.92E+15,2021/9/27,1,1,2,0,University or college degree completed,"I work part-time, either as an employee or self-employed",1.09,0,1,1,0,0,1,5,There are not enough,0,0,1,0,0,1,0,1,1,1
4.95E+15,2021/3/18,0,2,0,2,University or college degree completed,"I work part-time, either as an employee or self-employed",2.61,1,1,0,0,0,1,5,There are not enough,1,0,1,0,1,1,0,1,0,0
6.52E+15,2021/3/13,1,1,0,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",2.61,1,1,0,1,0,1,5,There are not enough,0,0,1,1,1,1,0,0,0,1
5.63E+15,2021/3/15,0,0,0,5,Secondary school/ high school completed,I am a student,2.61,1,0,1,1,0,1,1,There are not enough,1,0,1,1,0,0,0,1,1,0
5.95E+15,2021/3/14,0,3,0,1,University or college degree completed,"I work part-time, either as an employee or self-employed",2.61,0,0,0,0,0,1,5,There are not enough,0,0,1,0,0,1,0,1,0,0
6.22E+15,2021/3/13,1,0,2,5,University or college degree completed,"I work part-time, either as an employee or self-employed",1.09,0,1,0,0,0,1,5,There are not enough,1,0,1,1,1,1,0,0,0,0
4.59E+15,2021/9/27,0,3,1,0,Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",2.61,1,0,0,0,0,0,5,There are not enough,0,0,0,1,0,0,0,0,0,0
5.75E+15,2021/3/30,1,0,0,0,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",2.61,0,1,0,1,1,0,0,There are not enough,0,1,1,1,0,1,0,1,1,0
6.13E+15,2021/9/27,1,0,1,1,Secondary school/ high school completed,I am a student and I work part-time,2.61,1,0,0,0,0,0,5,There are not enough,0,0,0,1,1,0,0,0,0,0
6.34E+15,2021/3/13,1,3,0,1,University or college degree completed,"I work full-time, either as an employee or self-employed",2.61,1,0,0,0,0,1,5,There are not enough,0,0,0,1,1,0,0,0,0,0
4.71E+15,2021/3/14,1,2,1,0,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",2.61,0,0,0,0,0,0,5,There are not enough,0,0,1,1,1,0,0,0,0,1
5.75E+15,2021/3/25,1,3,0,5,Post-graduate education,I am retired,2.83,0,1,0,0,0,1,5,There are not enough,1,1,1,1,1,1,1,1,0,0
5.75E+15,2021/3/14,1,2,0,4,University or college degree completed,"I work full-time, either as an employee or self-employed",2.83,1,1,1,1,0,1,5,There are not enough,1,0,1,0,0,0,0,1,1,1
4.78E+15,2021/3/26,0,1,0,5,Some university or college,I am a student and I work part-time,2.83,0,1,0,0,1,1,5,There are not enough,1,1,1,1,1,1,0,0,0,1
6.50E+15,2021/3/22,0,0,0,5,Prefer not to answer,I am a student,2.83,0,0,0,1,0,0,5,There are not enough,1,0,0,0,1,1,1,1,0,0
4.64E+15,2021/4/3,0,0,0,1,Some technical education (e.g polytechnic school),I am a student and I work part-time,0.22,1,1,0,0,0,1,5,There are not enough,1,0,0,1,0,1,0,1,0,1
5.45E+15,2021/3/13,1,3,2,0,Post-graduate education,"I work part-time, either as an employee or self-employed",1.96,0,1,0,0,0,1,5,There are not enough,1,0,0,0,1,1,0,1,0,0
5.82E+15,2021/7/19,0,2,0,5,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",1.96,0,0,0,0,0,1,5,There are not enough,1,1,1,0,0,1,0,1,0,1
4.78E+15,2021/3/13,1,2,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,0,0,1,1,0,1,0,There are not enough,0,1,1,0,1,1,0,1,0,1
6.48E+15,2021/3/17,1,3,0,0,University or college degree completed,"I work part-time, either as an employee or self-employed",1.96,0,1,0,0,0,1,5,There are not enough,1,0,1,1,1,1,0,1,0,1
5.74E+15,2021/3/14,0,2,0,2,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,1,1,0,0,1,1,5,There are not enough,1,1,1,0,1,1,0,1,1,1
5.75E+15,2021/3/19,0,4,0,1,Some secondary school / high school,I am a student,1.96,0,0,0,0,1,1,5,There are not enough,1,0,1,0,1,1,0,0,0,0
5.87E+15,2021/3/17,0,0,0,5,Secondary school/ high school completed,I am a student and I work part-time,1.96,0,1,0,1,0,0,5,There are not enough,0,0,0,0,1,0,0,0,0,0
6.02E+15,2021/3/18,0,1,0,1,University or college degree completed,I am unemployed,1.96,0,1,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,1,0,1
5.47E+15,2021/3/29,0,0,2,5,Prefer not to answer,I am a student,1.96,0,0,0,0,0,1,5,There are not enough,1,0,1,0,1,1,0,1,0,1
6.20E+15,2021/3/17,0,2,2,0,University or college degree completed,"I work full-time, either as an employee or self-employed",3.04,1,0,0,0,0,1,5,There are not enough,1,1,1,1,1,1,0,0,0,1
5.78E+15,2021/3/30,1,0,0,1,Some secondary school / high school,I am a student,3.04,1,0,0,0,0,0,5,There are not enough,1,0,1,0,0,1,0,1,1,1
6.68E+15,2021/3/28,0,1,0,1,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",3.04,0,1,1,1,0,1,5,There are not enough,1,0,1,0,0,0,0,0,0,1
6.69E+15,2021/3/13,0,2,2,5,Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",3.04,0,0,0,0,0,0,5,There are not enough,1,0,0,0,0,1,0,0,0,0
4.78E+15,2021/3/14,0,2,0,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",3.04,1,1,0,1,0,0,5,There are not enough,1,0,1,1,1,0,0,0,0,0
6.43E+15,2021/3/13,0,1,2,5,University or college degree completed,"I work full-time, either as an employee or self-employed",3.04,0,0,0,0,0,1,5,There are not enough,1,0,1,0,0,0,0,1,1,1
6.02E+15,2021/9/27,0,2,2,0,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",3.04,1,0,0,0,0,1,5,There are not enough,1,0,1,0,1,0,0,0,0,0
6.13E+15,2021/3/20,1,0,0,1,Secondary school/ high school completed,I am a student and I work part-time,3.04,0,1,0,0,0,0,5,There are not enough,1,0,0,0,1,0,0,0,0,0
5.60E+15,2021/3/13,0,1,1,5,Some secondary school / high school,"I work part-time, either as an employee or self-employed",3.04,0,1,0,1,0,1,5,There are not enough,1,1,0,0,0,1,1,1,0,1
5.79E+15,2021/4/3,1,0,2,5,Secondary school/ high school completed,I am unemployed,3.04,0,1,1,1,0,0,5,There are not enough,1,0,0,1,1,0,0,1,0,0
5.47E+15,2021/3/13,0,1,1,1,University or college degree completed,"I work full-time, either as an employee or self-employed",5,0,1,0,0,0,1,5,There are not enough,1,0,1,0,1,1,0,0,0,1
5.07E+15,2021/3/29,0,0,2,5,Secondary school/ high school completed,I am unemployed,5,1,1,0,0,0,1,5,There are not enough,1,1,0,1,1,0,0,1,0,1
5.24E+15,2021/3/29,1,3,1,5,Some secondary school / high school,"I work full-time, either as an employee or self-employed",5,1,1,0,1,0,1,5,There are not enough,1,1,1,0,0,1,1,1,1,1
5.67E+15,2021/4/3,0,0,0,1,Some technical education (e.g polytechnic school),I am a student,5,1,1,0,0,0,0,5,There are not enough,1,0,0,0,0,0,0,0,0,0
5.80E+15,2021/3/13,0,1,2,5,University or college degree completed,I am unemployed,5,0,1,0,0,0,1,5,There are not enough,1,1,1,0,0,1,1,1,0,1
5.86E+15,2021/3/13,1,3,1,1,Some secondary school / high school,I am unemployed,5,1,1,0,0,0,1,5,There are not enough,1,0,1,0,0,0,1,1,0,0
5.20E+15,2021/3/13,0,0,2,0,Technical school diploma or degree completed,I am unemployed,5,1,1,1,0,0,1,1,There are not enough,0,0,1,0,1,0,0,1,1,1
6.54E+15,2021/3/13,1,1,2,1,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",5,0,1,0,0,0,1,5,There are not enough,1,0,1,1,1,1,0,0,0,0
4.62E+15,2021/5/4,0,2,0,5,Technical school diploma or degree completed,None of the above,4.13,0,0,0,0,0,1,5,There are not enough,0,1,1,1,1,1,1,1,1,0
6.65E+15,2021/4/1,1,1,1,0,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",3.04,0,0,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,0,0,0
5.41E+15,2021/3/19,1,3,2,5,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",2.83,0,1,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,1,0,1
6.68E+15,2021/3/13,1,1,2,5,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",0.22,0,1,0,1,1,1,5,There are not enough,1,1,1,1,1,1,0,1,1,0
5.02E+15,2021/3/28,1,3,1,5,Primary school completed,I am unemployed,0.22,0,1,0,0,0,1,5,There are not enough,1,0,1,1,1,0,0,1,0,0
6.00E+15,2021/3/13,1,1,2,5,Post-graduate education,I am unemployed,0.22,1,0,0,0,0,1,5,There are not enough,1,1,1,1,0,1,1,1,1,1
5.69E+15,2021/3/13,1,2,0,5,Technical school diploma or degree completed,I am unemployed,0.22,1,1,0,0,1,1,5,There are not enough,0,0,1,0,0,1,1,1,0,0
6.31E+15,2021/3/13,0,1,2,1,Secondary school/ high school completed,I am unemployed,0.22,0,1,0,0,0,0,5,There are not enough,0,0,0,1,0,0,0,1,0,0
5.32E+15,2021/4/2,0,0,1,5,Secondary school/ high school completed,I am a student and I work part-time,0.22,1,0,0,0,0,1,5,There are not enough,1,0,1,1,1,1,0,0,0,1
6.02E+15,2021/3/24,0,4,2,5,Secondary school/ high school completed,I am a student,5,0,0,0,0,0,0,5,There are not enough,1,0,1,1,0,1,0,1,1,1
6.60E+15,2021/3/16,1,3,2,2,Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",0.87,0,1,0,0,0,1,5,There are not enough,1,0,1,0,1,0,1,1,0,1
4.93E+15,2021/3/24,1,2,0,1,University or college degree completed,"I work full-time, either as an employee or self-employed",2.83,0,0,0,0,0,1,5,There are not enough,1,0,0,0,0,1,0,1,0,0
5.54E+15,2021/3/21,0,1,0,2,Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",1.96,1,0,0,0,0,1,5,There are not enough,0,0,0,1,1,1,0,1,0,1
4.54E+15,2021/3/14,1,0,0,5,Secondary school/ high school completed,I am a student,1.96,0,1,0,1,1,1,5,There are not enough,1,0,1,1,1,1,0,1,1,1
5.20E+15,2021/3/14,0,1,0,5,Prefer not to answer,I am a student and I work part-time,1.96,0,1,0,0,1,0,5,There are not enough,1,1,1,0,0,1,1,1,1,1
4.83E+15,2021/3/13,1,0,0,0,Some university or college,I am a student,1.96,0,0,0,0,0,1,1,There are not enough,0,0,0,0,0,0,0,0,0,0
5.66E+15,2021/3/13,1,3,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,0,1,0,1,0,0,5,There are not enough,0,0,0,0,0,0,0,0,0,0
4.58E+15,2021/3/24,0,3,0,2,Some university or college,"I work part-time, either as an employee or self-employed",1.96,1,1,0,0,0,1,4,There are not enough,1,0,1,1,1,1,0,0,0,0
6.29E+15,2021/3/14,1,3,2,2,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",1.3,0,0,0,0,0,0,5,There are not enough,0,0,1,0,1,1,0,1,0,1
6.50E+15,2021/3/13,0,3,2,0,Post-graduate education,I am unable to work due to long-term illness or disability,1.3,0,1,0,0,0,1,5,There are not enough,1,1,1,0,1,1,1,1,0,0
6.42E+15,2021/3/13,1,0,1,5,Secondary school/ high school completed,I am unemployed,1.3,1,0,1,1,1,0,5,There are not enough,1,1,1,1,1,1,1,0,1,0
6.13E+15,2021/3/13,0,1,1,1,Technical school diploma or degree completed,I am unemployed,2.61,1,1,0,0,0,0,5,There are not enough,0,0,0,0,1,1,0,0,0,0
6.41E+15,2021/9/27,1,3,0,3,University or college degree completed,"I work part-time, either as an employee or self-employed",2.61,0,1,0,0,0,1,5,There are not enough,1,1,1,0,1,1,0,1,1,0
6.39E+15,2021/4/2,1,2,1,2,University or college degree completed,"I work part-time, either as an employee or self-employed",2.61,0,1,0,0,0,0,5,There are not enough,1,1,1,0,0,1,0,1,0,1
4.81E+15,2021/3/14,1,0,2,5,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",1.96,0,0,1,0,1,1,2,There are not enough,0,0,0,1,0,1,0,1,0,1
5.89E+15,2021/3/30,1,1,0,0,Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",1.96,1,0,0,0,0,0,5,There are not enough,0,0,0,0,0,0,0,1,0,0
6.67E+15,2021/3/14,0,2,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,1,1,0,0,0,1,5,There are not enough,1,1,1,0,0,1,1,1,0,0
5.44E+15,2021/3/14,1,0,1,5,Secondary school/ high school completed,I am unemployed,0.87,0,0,0,1,0,0,0,There are not enough,0,0,1,0,1,0,1,0,0,0
6.29E+15,2021/3/27,0,3,0,5,University or college degree completed,I am retired,0.22,0,1,0,0,0,1,5,There are not enough,1,0,0,0,0,1,1,1,0,0
6.33E+15,2021/3/18,1,1,0,5,University or college degree completed,I am unemployed,0.22,1,1,1,0,0,0,5,There are not enough,1,0,1,1,1,0,0,0,0,1
5.52E+15,2021/3/13,0,3,0,0,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",0.22,0,0,0,0,0,1,5,There are not enough,1,1,1,0,1,0,0,0,0,0
5.49E+15,2021/3/13,1,4,0,1,Secondary school/ high school completed,I am a student,0.22,1,0,1,0,1,1,1,There are not enough,0,0,1,1,1,1,0,0,1,1
4.61E+15,2021/3/30,1,2,1,0,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",0.22,1,1,1,0,0,1,5,There are not enough,1,0,1,0,0,1,0,1,0,0
4.61E+15,2021/9/27,0,1,1,1,University or college degree completed,I am unemployed,0.22,0,0,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,1,0,0
5.63E+15,2021/3/13,1,3,2,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",0.22,0,1,0,0,0,1,2,There are not enough,1,0,1,0,1,0,0,0,0,0
6.37E+15,2021/3/15,1,1,0,1,University or college degree completed,"I work part-time, either as an employee or self-employed",0.22,1,0,1,1,0,1,5,There are not enough,1,1,1,0,1,0,1,1,1,1
5.43E+15,2021/4/12,1,1,1,0,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",0.22,0,1,0,0,0,0,5,There are not enough,1,0,0,1,1,0,0,0,0,0
5.95E+15,2021/3/16,1,1,0,5,University or college degree completed,I am unemployed,0.22,0,1,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,0,1,1
6.50E+15,2021/3/13,0,0,1,1,Secondary school/ high school completed,I am unemployed,0.22,1,0,0,0,0,0,5,There are not enough,1,0,0,0,0,0,0,0,0,0
5.46E+15,2021/3/13,1,0,0,5,Some secondary school / high school,I am a student,0.22,1,0,0,0,0,1,2,There are not enough,1,0,1,1,0,1,0,1,1,0
4.76E+15,2021/4/3,1,1,2,1,Some university or college,I am a student and I work part-time,0.22,1,1,1,0,0,1,5,There are not enough,1,0,1,1,1,1,1,1,0,0
4.84E+15,2021/3/15,1,1,2,1,Some technical education (e.g polytechnic school),None of the above,0.22,0,1,0,0,0,1,5,There are not enough,1,0,0,1,1,0,0,1,0,0
5.32E+15,2021/3/24,1,0,2,5,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",0.22,1,0,0,0,0,0,5,There are not enough,1,0,1,0,0,1,0,1,0,0
5.12E+15,2021/3/29,1,1,0,4,University or college degree completed,"I work full-time, either as an employee or self-employed",0.22,1,0,0,0,0,1,5,There are not enough,1,1,1,0,0,1,0,0,0,1
5.31E+15,2021/3/29,0,1,2,1,University or college degree completed,"I work part-time, either as an employee or self-employed",2.39,1,1,1,1,1,1,5,There are not enough,1,0,1,1,1,1,1,1,1,1
6.27E+15,2021/3/23,1,0,2,5,University or college degree completed,I am unemployed,2.39,0,0,1,1,0,1,5,There are not enough,1,1,1,0,0,1,0,1,1,1
5.09E+15,2021/3/20,0,2,2,5,University or college degree completed,"I work part-time, either as an employee or self-employed",2.39,0,1,1,0,0,1,5,There are not enough,1,0,1,0,1,1,0,1,1,0
5.52E+15,2021/3/13,0,3,0,1,Post-graduate education,"I work part-time, either as an employee or self-employed",2.39,1,1,0,0,0,1,5,There are not enough,1,1,1,0,0,1,0,0,0,0
5.31E+15,2021/3/14,0,2,1,5,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",1.96,0,1,0,0,0,1,5,There are not enough,1,1,1,0,1,0,0,0,1,0
5.37E+15,2021/3/13,0,2,0,1,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",1.96,0,1,0,0,1,1,5,There are not enough,1,1,1,0,1,1,0,1,0,1
4.71E+15,2021/4/1,1,1,1,1,Some technical education (e.g polytechnic school),I am unemployed,0.43,1,0,1,1,0,1,5,There are not enough,1,1,1,0,0,1,1,1,0,1
5.65E+15,2021/3/30,0,0,0,5,Technical school diploma or degree completed,I am unemployed,1.96,1,0,0,0,0,1,5,There are not enough,0,1,1,1,1,0,0,0,0,1
6.27E+15,2021/3/16,1,0,1,1,Some secondary school / high school,"I work full-time, either as an employee or self-employed",1.96,1,0,1,1,1,1,2,There are not enough,0,1,1,1,1,1,0,0,1,1
4.85E+15,2021/9/27,1,2,0,0,University or college degree completed,I am unemployed,1.96,1,1,0,0,0,1,5,There are not enough,1,0,1,1,1,0,0,0,1,0
4.77E+15,2021/3/14,1,0,2,2,University or college degree completed,"I work part-time, either as an employee or self-employed",1.96,1,1,1,1,0,1,5,There are not enough,1,1,1,1,1,1,1,1,1,1
4.51E+15,2021/9/27,0,2,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,0,0,0,0,0,1,5,There are not enough,1,0,1,1,1,0,0,0,0,0
5.59E+15,2021/3/17,1,1,1,4,Secondary school/ high school completed,None of the above,0.43,1,1,1,1,1,1,5,There are not enough,1,1,1,1,1,1,1,1,1,1
4.79E+15,2021/3/21,0,1,2,5,University or college degree completed,I am unemployed,1.3,0,1,1,0,0,1,5,There are not enough,1,0,1,1,1,0,0,1,0,1
6.09E+15,2021/4/1,0,1,1,5,Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",1.09,1,1,1,0,0,1,5,There are not enough,1,0,1,1,0,1,0,1,0,1
5.84E+15,2021/3/13,1,0,1,5,Some university or college,I am a student,1.09,0,1,1,1,0,1,5,There are not enough,1,1,1,1,1,1,0,1,0,0
4.62E+15,2021/3/13,1,0,2,0,Some technical education (e.g polytechnic school),I am a student and I work part-time,4.35,0,1,0,1,1,1,5,There are not enough,0,0,1,1,1,0,1,1,0,0
6.68E+15,2021/3/25,1,3,0,0,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",1.3,0,1,0,0,0,1,4,There are not enough,1,0,1,0,1,1,0,1,0,0
4.97E+15,2021/3/29,0,1,0,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",1.3,1,0,0,0,0,1,5,There are not enough,1,0,1,0,0,0,0,1,0,1
4.97E+15,2021/3/14,0,1,0,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",1.3,0,1,0,0,0,1,5,There are not enough,1,1,1,0,1,1,0,1,0,1
4.98E+15,2021/3/15,0,1,0,0,University or college degree completed,I am unemployed,1.3,0,1,0,1,0,1,5,There are not enough,1,0,1,1,1,1,0,0,0,0
6.54E+15,2021/4/4,0,0,2,5,Some secondary school / high school,I am a student,1.3,0,1,0,0,1,1,5,There are not enough,0,0,1,0,0,1,0,1,1,0
5.86E+15,2021/9/27,1,1,0,0,University or college degree completed,"I work part-time, either as an employee or self-employed",1.3,0,0,0,0,0,1,5,There are not enough,1,0,1,0,0,1,0,0,0,1
6.44E+15,2021/3/13,1,3,0,1,Post-graduate education,"I work part-time, either as an employee or self-employed",1.3,0,1,0,0,0,1,5,There are not enough,1,0,1,0,0,1,1,1,0,1
5.26E+15,2021/3/13,1,3,0,5,Some university or college,"I work full-time, either as an employee or self-employed",1.96,0,1,1,0,0,1,5,There are not enough,1,1,1,0,0,0,0,1,1,1
